AuthorityId,Country,Year,Family,SpeciesId,Species,sp_code,sp_n,sp_kg
"162417ed-713b-4aaf-a457-9a9e9edda7b3","FJ","2023","Lutjanidae","e6fcac16-7c59-4f96-b3e5-80c606f154b8","Lutjanus kasmira","LVK","9","4"
"f0f5b702-f62c-4ede-887a-16b404071777","FJ","2023","Mugilidae","145df7a8-91d5-4613-a55a-4c9c44bad5e3","Ellochelon vaigiensis","LZV","1","1"
"f0f5b702-f62c-4ede-887a-16b404071777","FJ","2023","Mugilidae","2fd1de01-0283-404a-a272-b2eb08e37e2f","Mugil cephalus","MUF","80","67"
"f0f5b702-f62c-4ede-887a-16b404071777","FJ","2023","Mullidae","7308ee92-de26-421f-85d2-600f1dadb20f","Parupeneus indicus","RFQ","4","1"
"f0f5b702-f62c-4ede-887a-16b404071777","FJ","2023","Scaridae","8c5fdf7c-c32f-4572-93de-658280e10818","Chlorurus microrhinos","C17","1","0"
"f0f5b702-f62c-4ede-887a-16b404071777","FJ","2023","Siganidae","b0a8e08a-2805-41f0-88bb-ba41b0fb0508","Siganus doliatus","IGD","2","0"
"f0f5b702-f62c-4ede-887a-16b404071777","FJ","2023","Siganidae","aa145a12-3a33-47b2-9081-eb4be62bb397","Siganus punctatus","IGC","1","1"
"f0f5b702-f62c-4ede-887a-16b404071777","FJ","2023","Siganidae","1c2985b4-8327-454e-809a-1e65a7a433d5","Siganus vermiculatus","IUE","19","12"
"5be98ab0-b8b0-4532-9d80-f93309ff5f19","FJ","2025","Acanthuridae","b2c60cd2-4201-4ab9-a32d-420d5a8562ee","Acanthurus xanthopterus","C11","16","25"
"5be98ab0-b8b0-4532-9d80-f93309ff5f19","FJ","2025","Acanthuridae","581ebfd3-4342-4773-a40a-aa9d271f40f9","Naso unicornis","NAS","8","11"
"5be98ab0-b8b0-4532-9d80-f93309ff5f19","FJ","2025","Epinephelidae","24fe5314-6250-4cb9-a497-eb10cfe66eec","Epinephelus fuscoguttatus","EWF","7","60"
"5be98ab0-b8b0-4532-9d80-f93309ff5f19","FJ","2025","Epinephelidae","37279603-266d-4e56-bc1f-37e782d4acc1","Plectropomus areolatus","EME","5","6"
"5be98ab0-b8b0-4532-9d80-f93309ff5f19","FJ","2025","Scaridae","e4da9b1b-1a3f-4e58-bc1a-d85c48b5094f","Hipposcarus longiceps","HJZ","27","18"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","5d1f526e-1f88-4984-a0a2-76892186e138","Acanthurus lineatus","AQI","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","85755221-fea2-4062-b34d-560623ace74b","Acanthurus mata","DGW","4","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","59bec9f1-d10f-4f3f-bea6-652c0f02f007","Acanthurus nigricans","C07","8","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","edb75268-22d1-44c1-8631-9140c235e09b","Acanthurus nigricauda","C08","28","6"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","dfccc43f-e6f1-4753-a7a1-5d5b6d54c184","Acanthurus olivaceus","AQV","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","b08976d0-dd40-42ff-a931-6b4c103325b8","Acanthurus triostegus","AQT","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","172dd2c8-2610-4ac1-9714-d57ce2bd4df7","Ctenochaetus striatus","TCV","27","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","a12f4f93-c931-4c49-b717-4103f962ce24","Naso brevirostris","NAB","4","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","78c04fd1-b673-4edd-8a9c-2dda3b5dc1a4","Naso lituratus","NAI","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","581ebfd3-4342-4773-a40a-aa9d271f40f9","Naso unicornis","NAS","4","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Acanthuridae","a483353f-cdd2-40b3-bf7f-7a841b79fa35","Naso vlamingii","C50","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Albulidae","5fab4be1-9423-494c-beb8-bdea90106bab","Albula glossodonta","BGV","2131","939"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Balistidae","bf432557-a4c2-45b5-af2d-f101c8185926","Balistapus undulatus","BID","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Balistidae","982709f1-178e-4b3c-ab63-7ba0c9b2b85d","Balistoides conspicillum","","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Balistidae","e46b9398-f547-4f4f-9cc5-d460c969056e","Melichthys vidua","C86","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Balistidae","a3c9881d-3082-4908-b294-adf86168b362","Pseudobalistes flavimarginatus","UBV","9","11"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","bef65d2d-6aaa-41ba-9991-315421233a84","Caranx ignobilis","NXI","3","40"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","5a6c5891-c348-4ee5-9b99-8b7628164910","Caranx lugubris","NXU","1","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","3ee52832-203e-4b13-a76a-abd546c7e1e0","Caranx melampygus","NXM","36","17"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","1cda078a-f4b9-46ce-b757-765f81a31adb","Caranx sexfasciatus","CXS","7","9"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","89fb0be2-2d86-41aa-a808-e23a28cb3dad","Caranx tille","NXT","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","73d52564-f53c-4fe8-b0fb-b17c8b0d3b5b","Elagatis bipinnulata","RRU","1","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","663db978-bc5b-4bef-97c7-b89c9acd8e27","Scomberoides lysan","OBY","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carangidae","985172af-0128-49cd-9a5d-741580ed3c71","Trachinotus baillonii","TBA","4","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carcharhinidae","03bd90c3-8cfd-49c6-bb6e-33c86a6699bf","Carcharhinus amblyrhynchos","AML","16","112"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Carcharhinidae","4ceed6c8-3bb1-4e5e-8cc7-602bd96e763b","Carcharhinus amboinensis","CCF","1","36"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","3ad869e3-c6a6-4c19-a721-05b0428f203f","Aethaloperca rogaa","EHG","3","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","f9fdf3ec-d0b0-42cc-8594-a774bea78cc1","Anyperodon leucogrammicus","AYG","6","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","9a5a86dd-6ddd-4875-8c2b-1a1f2087b272","Cephalopholis argus","CFF","26","7"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","20c15e07-dc95-4566-8a5c-307be55ba5dd","Cephalopholis sonnerati","EFT","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","ea28afa4-38ef-4bcc-94b2-3ddd92723577","Cephalopholis spiloparaea","CWR","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","3f20d787-19b3-422d-a5de-5884687cc35f","Cephalopholis urodeta","CWU","3","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","d477381f-d087-4e85-8877-74724c3a05bc","Epinephelus areolatus","EPR","8","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","dfdf401a-0786-4c96-ae81-0e0b74f1ec6b","Epinephelus cyanopodus","EPY","4","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","24fe5314-6250-4cb9-a497-eb10cfe66eec","Epinephelus fuscoguttatus","EWF","3","25"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","82438570-a1b6-452a-8872-11b6f9f9b615","Epinephelus macrospilos","EEM","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","c3e1fee5-1a1b-41ce-9732-21b78216acb9","Epinephelus maculatus","EEC","33","13"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","cd0ca96e-1b57-4816-9937-8731c7167b22","Epinephelus melanostigma","EZP","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","7cab8cec-931e-4bd1-9197-64760b4411d7","Epinephelus merra","EER","16","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","e83b28cd-a485-4782-8cb6-0b2afd831cac","Epinephelus polyphekadion","EEK","4","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","f43ea272-4cff-4eb2-806c-543e4cf5e084","Epinephelus spilotoceps","EZO","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","37279603-266d-4e56-bc1f-37e782d4acc1","Plectropomus areolatus","EME","4","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","8fd0d127-36b6-4023-bba5-09b2f04aaefb","Plectropomus laevis","EML","1","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","e4a19985-a7cb-4e89-b21b-b8d45d065e35","Plectropomus leopardus","EMO","7","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","02b3a9eb-2e36-47fb-a65e-3176bc5a2fbe","Variola albimarginata","VRA","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Epinephelidae","f86033c3-fac1-4962-b7a1-63f98fe0becc","Variola louti","VRL","6","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Exocoetidae","895146f3-539c-4ec8-a531-df2c15cb426f","Cypselurus naresii","","2030","619"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Gerreidae","92fe3dd4-966e-48a1-bb1b-76bb178c95c2","Gerres filamentosus","GEF","11","24"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Gerreidae","cda02426-2abf-4ba7-94fc-ca55bf340d75","Gerres longirostris","GTV","9","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Gerreidae","3e3686ac-3ef1-4fca-aa31-1b403c967ca3","Gerres oblongus","GEO","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Gerreidae","ac808edb-589d-4bc7-b4b2-d77255fd0f8c","Gerres oyena","GEJ","115","22"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Holocentridae","b8bf9d53-9032-4742-958b-9f9ca64210f1","Myripristis adusta","C40","10","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Holocentridae","565dcd96-385d-44d1-888a-071907773f24","Myripristis berndti","YJW","13","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Holocentridae","cb46ed2a-1b9a-4049-ad1d-d685d22c6e13","Myripristis murdjan","HMJ","7","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Holocentridae","f2252d9e-5bcb-44e9-9ba0-f395ea9dc370","Sargocentron spiniferum","HVS","33","14"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Holocentridae","152a4f20-a37b-4f60-9b2f-7614579cd01a","Sargocentron tiere","C65","7","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Labridae","8c8a190b-5f96-48fb-aeed-afb135559dd2","Cheilinus fasciatus","HIF","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Labridae","82006047-303b-4b4d-9f7d-deb46ac6e407","Coris gaimard","","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Labridae","639f8891-fa4d-454a-a9ea-110d248f9313","Epibulus insidiator","EBI","5","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Labridae","9bcc425e-635d-418a-b178-6b734a0326b2","Hemigymnus melapterus","IBW","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Labridae","8809b4a7-ff01-4e58-9601-ec47bcab1241","Novaculichthys taeniourus","","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","98cc96e4-a281-4a6a-9a57-903e5d0a9004","Gnathodentex aureolineatus","GXR","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","d7e88408-8b78-4e6f-a132-c08a376a7d07","Lethrinus amboinensis","LLB","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","a1c0273d-8f7b-4904-9d2f-7c01fc63e604","Lethrinus erythropterus","LTY","4","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","a394c286-4381-411d-9f12-c4ec98de58b4","Lethrinus harak","LTK","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","0bc719a6-c145-4238-bcbd-1bacccfece8d","Lethrinus nebulosus","LHN","3","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","26bc9792-286e-4ea8-950a-8b593edb7be8","Lethrinus obsoletus","LWO","125","35"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","6f388b61-9c69-4746-9e1c-cc52ffc6ec74","Lethrinus olivaceus","LHO","100","111"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","303949a0-07a5-4592-a2a8-3e7d1145d5a3","Lethrinus ornatus","LQO","93","13"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","ea78d6d5-2c54-481d-8597-c500a5d0fb1d","Lethrinus rubrioperculatus","LHB","64","25"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","5136b954-0639-4a07-895f-c688a823bf4d","Lethrinus xanthochilus","LXN","5","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lethrinidae","0cfa1a3e-78ad-4d49-a3ba-fbd95ff6699b","Monotaxis grandoculis","MXG","22","12"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","80b82725-5d18-4874-a587-c51079eb73ed","Aphareus furca","AYF","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","5a3b2712-082b-49f2-a895-1cf57fc7beb7","Aprion virescens","AVR","13","30"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","91f199ea-77f9-4066-9965-85219699eee8","Lutjanus adetii","LDW","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","5b990302-2249-49c0-99a1-5ba911c5065d","Lutjanus bohar","LJB","38","35"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","6e3a2f61-2e49-4a3d-861c-cc7645920455","Lutjanus fulvus","LJV","220","51"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","d791be4d-593f-42f0-9a97-8c8d2181b9fe","Lutjanus gibbus","LJG","1237","491"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","e6fcac16-7c59-4f96-b3e5-80c606f154b8","Lutjanus kasmira","LVK","37","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","91306f25-863e-4bac-9a0f-91e02946a038","Lutjanus monostigma","LJK","41","17"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","87a324cf-c2c5-4645-9b66-1774aea96c2c","Lutjanus semicinctus","C35","5","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Lutjanidae","f47778d8-f620-42c0-a79c-0a322eb03410","Macolor niger","MLN","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Mugilidae","2fd1de01-0283-404a-a272-b2eb08e37e2f","Mugil cephalus","MUF","266","80"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Mullidae","f8a7b84c-920d-45dc-9858-9ff8123d8278","Parupeneus barberinus","RFP","9","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Mullidae","1524f5ff-2e05-474e-a891-55d97c31c9a8","Parupeneus cyclostomus","RPY","5","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Mullidae","81cb91a5-92db-469b-8b02-819b0be538cb","Parupeneus pleurostigma","RPL","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Mullidae","cbe18a43-46b0-4384-ba9c-745035302b7e","Upeneus vittatus","UPI","53","10"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Muraenidae","57135d29-37ac-4a99-a3aa-f4fac2eae50e","Gymnothorax fimbriatus","C28","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Muraenidae","b7328c32-e694-487b-b8e4-a981b8025124","Gymnothorax javanicus","C29","7","30"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Priacanthidae","3c715784-10dc-433b-98ee-91ebc10be571","Priacanthus hamrur","BWH","6","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","53520aa9-9095-45b2-bd2d-5798d14925af","Cetoscarus bicolor","USR","4","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","8c5fdf7c-c32f-4572-93de-658280e10818","Chlorurus microrhinos","C17","17","20"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","83b0387e-75ba-4968-9824-c1ffd6ac97a9","Chlorurus sordidus","UUS","6","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","492eb063-bff2-4518-a3a4-c90705034d49","Scarus altipinnis","C67","11","6"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","fdd71d51-f001-40f6-afb5-1b92360a8ab2","Scarus frenatus","USZ","19","9"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","3d4a74e2-61e1-4cfc-ab1b-cc33f1b85d25","Scarus ghobban","USY","15","7"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","19481c03-1d23-46a4-9adc-3dc0e0730a4d","Scarus globiceps","C72","8","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","27d1512d-3590-4e39-afa8-086113c39956","Scarus niger","UVN","5","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scaridae","adb8b386-7f63-43ac-b3e1-2d900ede66c9","Scarus rubroviolaceus","UVE","14","13"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scombridae","33f269bb-db9e-455f-95f1-40209a2a6da1","Gymnosarda unicolor","DOT","2","40"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Scombridae","957e4ec8-b3e1-47be-9ef5-0a428d5a2e06","Katsuwonus pelamis","SKJ","32","12"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Siganidae","2d52d5e5-e050-4369-8606-d6e71b31dabd","Siganus argenteus","IGA","4","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Siganidae","6cbeef93-5ead-4aec-b0b9-06207572b25a","Siganus spinus","IUS","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Sphyraenidae","ccd05a40-64c5-46cc-b6c8-7be1da643490","Sphyraena barracuda","GBA","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2013","Sphyraenidae","9a30dccf-bd3e-470b-a476-b135c2818bf2","Sphyraena forsteri","YBS","24","27"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Acanthuridae","fada4612-059b-4bcb-9380-7c2b00b24679","Acanthurus grammoptilus","","48","29"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Acanthuridae","59bec9f1-d10f-4f3f-bea6-652c0f02f007","Acanthurus nigricans","C07","1","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Acanthuridae","b2c60cd2-4201-4ab9-a32d-420d5a8562ee","Acanthurus xanthopterus","C11","1","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Acanthuridae","581ebfd3-4342-4773-a40a-aa9d271f40f9","Naso unicornis","NAS","22","19"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Albulidae","5fab4be1-9423-494c-beb8-bdea90106bab","Albula glossodonta","BGV","1700","1527"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","23e49e2b-5b01-426e-8866-ff33734ff668","Carangoides sp.","NGX","34","18"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","3ee52832-203e-4b13-a76a-abd546c7e1e0","Caranx melampygus","NXM","32","44"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","6c272b4e-56b0-4fa2-9e9e-ba06c47de73f","Caranx papuensis","NXP","74","113"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","1cda078a-f4b9-46ce-b757-765f81a31adb","Caranx sexfasciatus","CXS","66","49"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","ee5edd4f-d58f-4752-a621-0e3ee9647eca","Caranx sp.","TRE","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","b792e24e-2aad-4ec0-b999-fa783c1d7636","Craterognathus plagiotaenia","GSP","14","24"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","73d52564-f53c-4fe8-b0fb-b17c8b0d3b5b","Elagatis bipinnulata","RRU","4","10"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Carangidae","663db978-bc5b-4bef-97c7-b89c9acd8e27","Scomberoides lysan","OBY","10","6"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Echeneidae","06733d5f-c58f-42ea-98d0-c57ac1e9f4f9","Echeneis naucrates","EHN","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","11119dac-0a90-40ad-af90-19ac8d888f2c","Epinephelus fasciatus","EEA","22","21"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","24fe5314-6250-4cb9-a497-eb10cfe66eec","Epinephelus fuscoguttatus","EWF","15","25"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","d2d2404e-f55c-4d58-857d-efcbc9c1a0cb","Epinephelus howlandi","C23","10","8"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","c3e1fee5-1a1b-41ce-9732-21b78216acb9","Epinephelus maculatus","EEC","76","62"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","7cab8cec-931e-4bd1-9197-64760b4411d7","Epinephelus merra","EER","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","e83b28cd-a485-4782-8cb6-0b2afd831cac","Epinephelus polyphekadion","EEK","14","23"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","4c67fb7b-c3f7-4c91-800e-be465e2243a0","Epinephelus sp.","GPX","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Epinephelidae","8e75fcd2-388d-471c-ba7d-4bab1bdc8215","Epinephelus tauvina","EPT","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Gerreidae","cda02426-2abf-4ba7-94fc-ca55bf340d75","Gerres longirostris","GTV","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Gerreidae","ac808edb-589d-4bc7-b4b2-d77255fd0f8c","Gerres oyena","GEJ","8","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Holocentridae","b8bf9d53-9032-4742-958b-9f9ca64210f1","Myripristis adusta","C40","59","26"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Holocentridae","cb46ed2a-1b9a-4049-ad1d-d685d22c6e13","Myripristis murdjan","HMJ","129","30"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Holocentridae","1969faa3-3359-499d-b89c-bb949f7c01eb","Myripristis pralinia","C42","10","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Holocentridae","53c1299a-642e-40ab-a22d-054b96775adc","Sargocentron microstoma","","20","11"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Holocentridae","f2252d9e-5bcb-44e9-9ba0-f395ea9dc370","Sargocentron spiniferum","HVS","8","8"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lethrinidae","d7e88408-8b78-4e6f-a132-c08a376a7d07","Lethrinus amboinensis","LLB","6","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lethrinidae","6dfb087b-871b-42e4-ac67-16a381f7025a","Lethrinus microdon","LEN","10","40"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lethrinidae","26bc9792-286e-4ea8-950a-8b593edb7be8","Lethrinus obsoletus","LWO","83","40"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lethrinidae","6f388b61-9c69-4746-9e1c-cc52ffc6ec74","Lethrinus olivaceus","LHO","66","93"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lethrinidae","5136b954-0639-4a07-895f-c688a823bf4d","Lethrinus xanthochilus","LXN","16","59"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lethrinidae","0cfa1a3e-78ad-4d49-a3ba-fbd95ff6699b","Monotaxis grandoculis","MXG","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lutjanidae","5a3b2712-082b-49f2-a895-1cf57fc7beb7","Aprion virescens","AVR","34","65"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2014","Lutjanidae","91f199ea-77f9-4066-9965-85219699eee8","Lutjanus adetii","LDW","2","1"
